timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 14:57:44,2026-03-30 10:57:44,RR,164,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:46,2026-03-30 10:57:46,RR,166,0.001,0.0,0,101.74,0,0.0,0.999,0,0,15018.0,0.999,SELL,PENDING
2026-03-30 14:57:47,2026-03-30 10:57:47,RR,167,0.001,0.997,0.996,101.64,2136.07,0.003,0.999,0.996,6.34,15018.0,0.997,BUY,PENDING
2026-03-30 14:57:49,2026-03-30 10:57:49,RR,169,0.001,0.997,0.996,101.64,2106.03,0.003,0.999,0.996,6.34,15018.0,0.997,BUY,PENDING
2026-03-30 14:57:50,2026-03-30 10:57:50,RR,170,0.001,0.997,0.996,101.64,2076.12,0.003,0.999,0.996,6.25,15018.0,0.997,BUY,PENDING
2026-03-30 14:57:52,2026-03-30 10:57:52,RR,172,0.001,0.999,0.998,101.65,5.99,0.003,0.999,0.996,0.02,15030.91,0.997,BUY,PENDING
2026-03-30 14:57:53,2026-03-30 10:57:53,RR,173,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:57:55,2026-03-30 10:57:55,RR,175,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:57:56,2026-03-30 10:57:56,RR,176,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:57:58,2026-03-30 10:57:58,RR,178,0.001,0.0,0,101.68,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:00,2026-03-30 10:58:00,RR,180,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:01,2026-03-30 10:58:01,RR,181,0.001,0.0,0,101.68,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:03,2026-03-30 10:58:03,RR,183,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:04,2026-03-30 10:58:04,RR,184,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:06,2026-03-30 10:58:06,RR,186,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:07,2026-03-30 10:58:07,RR,187,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:09,2026-03-30 10:58:09,RR,189,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:11,2026-03-30 10:58:11,RR,191,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:12,2026-03-30 10:58:12,RR,192,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:14,2026-03-30 10:58:14,RR,194,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.997,BUY,PENDING
2026-03-30 14:58:15,2026-03-30 10:58:15,RR,195,0.001,0.0,0,101.68,0,0.0,0.999,0,0,15021.01,0.999,SELL,PENDING
2026-03-30 14:58:17,2026-03-30 10:58:17,RR,197,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.999,SELL,PENDING
2026-03-30 14:58:18,2026-03-30 10:58:18,RR,198,0.001,0.0,0,101.63,0,0.0,0.999,0,0,15021.01,0.999,SELL,PENDING
2026-03-30 14:58:20,2026-03-30 10:58:20,RR,200,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15041.72,0.999,SELL,PENDING
2026-03-30 14:58:21,2026-03-30 10:58:21,RR,201,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:23,2026-03-30 10:58:23,RR,203,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:24,2026-03-30 10:58:24,RR,204,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:26,2026-03-30 10:58:26,RR,206,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:28,2026-03-30 10:58:28,RR,208,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:29,2026-03-30 10:58:29,RR,209,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:31,2026-03-30 10:58:31,RR,211,0.001,0.0,0,101.92,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:32,2026-03-30 10:58:32,RR,212,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:34,2026-03-30 10:58:34,RR,214,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:35,2026-03-30 10:58:35,RR,215,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:37,2026-03-30 10:58:37,RR,217,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15041.72,0.999,SELL,PENDING
2026-03-30 14:58:39,2026-03-30 10:58:39,RR,219,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:40,2026-03-30 10:58:40,RR,220,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:42,2026-03-30 10:58:42,RR,222,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:43,2026-03-30 10:58:43,RR,223,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:45,2026-03-30 10:58:45,RR,225,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:46,2026-03-30 10:58:46,RR,226,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:48,2026-03-30 10:58:48,RR,228,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:49,2026-03-30 10:58:49,RR,229,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:51,2026-03-30 10:58:51,RR,231,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:53,2026-03-30 10:58:53,RR,233,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:54,2026-03-30 10:58:54,RR,234,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:56,2026-03-30 10:58:56,RR,236,0.001,0.0,0,101.87,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:57,2026-03-30 10:58:57,RR,237,0.001,0.0,0,101.92,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:58:59,2026-03-30 10:58:59,RR,239,0.001,0.0,0,101.92,0,0.0,0.999,0,0,15036.77,0.999,SELL,PENDING
2026-03-30 14:59:00,2026-03-30 10:59:00,RR,240,0.001,0.0,0,98.87,0,0.0,0.999,0,0,14553.22,0.999,SELL,PENDING
